osmid,speed_kmh
35474069,30.0
35474072,30.0
35474073,30.0
35474074,30.0
35474075,30.0
35474077,25.0
35474079,30.0
35474080,30.0
35474082,25.0
35474083,30.0
35474085,30.0
35474088,30.0
35474089,30.0
35474090,30.0
35474091,30.0
35474092,30.0
35474093,50.0
35474094,30.0
35474095,30.0
35474096,30.0
35474097,30.0
35474099,30.0
35474103,50.0
35474104,30.0
35474107,30.0
35474108,30.0
35474109,30.0
35474110,30.0
35474112,30.0
35474113,30.0
35474114,30.0
35474115,30.0
35474116,30.0
35474117,30.0
35474118,30.0
35474119,30.0
35474126,25.0
35474129,30.0
35474130,30.0
35474131,30.0
35474133,30.0
35474134,30.0
35474135,25.0
35474136,30.0
35474137,30.0
35474138,30.0
35474139,30.0
35474140,30.0
35474144,30.0
35474145,30.0
35474146,30.0
35474147,30.0
35474148,30.0
35474149,30.0
35474150,30.0
35474151,30.0
35474152,30.0
35474153,30.0
35474154,30.0
35474582,30.0
35474583,30.0
35474584,30.0
35474585,30.0
35474586,30.0
35474587,30.0
35474588,30.0
35474589,30.0
35474590,30.0
35474591,30.0
35474592,30.0
35474593,30.0
35474594,30.0
35474595,30.0
35474596,30.0
35474598,30.0
35474599,30.0
35474600,30.0
35474601,30.0
35474602,30.0
35474603,30.0
35474604,30.0
35474605,30.0
35474606,30.0
35474607,30.0
35474608,30.0
35474609,30.0
35474610,30.0
35474612,30.0
35474613,30.0
35474614,30.0
35474615,30.0
35474616,30.0
35474617,30.0
35474619,30.0
35474620,30.0
35474621,50.0
35474622,30.0
35474623,30.0
35474624,30.0
35474625,30.0
35474626,30.0
35474627,30.0
35474628,25.0
35474629,30.0
35474630,30.0
35474634,30.0
35474635,30.0
35474636,30.0
35474637,30.0
35474638,30.0
35474640,30.0
35474641,30.0
35474642,30.0
35474643,30.0
35474644,30.0
35474645,30.0
35474646,30.0
35474647,30.0
35474648,30.0
35474649,30.0
35474650,30.0
35474651,30.0
35474652,30.0
35474653,30.0
35474654,30.0
35474655,30.0
35474656,30.0
35474658,30.0
35474659,30.0
35474660,30.0
35474661,30.0
35474662,30.0
35474664,30.0
35474665,40.0
35474666,30.0
35474667,30.0
35474668,30.0
35474669,30.0
35474670,30.0
35474671,30.0
35474672,30.0
35474673,30.0
35474675,30.0
35474676,30.0
35474677,30.0
35474678,30.0
35474679,30.0
35474680,30.0
35474681,30.0
35474682,30.0
35474683,30.0
35474684,30.0
35474685,30.0
35474687,30.0
35474688,30.0
35474689,30.0
35474690,30.0
35474692,30.0
35474693,30.0
35474694,30.0
35474695,30.0
35474696,30.0
35474697,30.0
35474698,30.0
35474700,30.0
35474701,30.0
35476268,20.0
35476273,30.0
35476274,30.0
35476277,30.0
35476283,30.0
35476287,30.0
35476290,30.0
35476292,30.0
35476293,30.0
35476317,30.0
35476318,40.0
35476319,30.0
35476321,30.0
35476324,30.0
35476326,30.0
35476332,30.0
35476338,30.0
35476350,30.0
35476351,30.0
35476352,30.0
35476357,30.0
35476358,30.0
35476360,30.0
35476361,30.0
35476362,30.0
35476363,30.0
35476367,30.0
35476368,30.0
35476370,30.0
35476374,30.0
35476375,30.0
35476376,30.0
35476379,30.0
35476382,30.0
35476383,30.0
35476388,30.0
35476389,30.0
35476393,30.0
35476395,30.0
35476396,30.0
35476398,30.0
35476408,30.0
35476432,30.0
35476462,30.0
35476469,30.0
35476470,30.0
35476474,30.0
35476476,30.0
35476478,30.0
35476482,30.0
35476483,30.0
35476484,30.0
35476485,30.0
35476487,30.0
35476488,30.0
35476489,30.0
35476490,30.0
35476491,30.0
35476493,30.0
35476495,30.0
35476497,30.0
35476498,30.0
35476501,30.0
35476502,30.0
35476504,30.0
35476506,30.0
35476507,30.0
35476508,30.0
35476510,30.0
35476511,30.0
35476514,30.0
35476515,30.0
35476517,30.0
35476521,30.0
35476522,30.0
35476523,30.0
35476526,30.0
35476534,30.0
35476535,30.0
35476536,30.0
35476537,30.0
35476543,30.0
35476547,30.0
35476550,30.0
35476557,30.0
35476558,30.0
35476568,30.0
35476569,30.0
35476570,30.0
35476577,30.0
35476578,30.0
35476582,30.0
35476583,30.0
35476585,30.0
35476586,30.0
35476587,30.0
35476596,30.0
35476598,30.0
35476600,30.0
35476602,30.0
35476608,30.0
35476619,30.0
35476620,30.0
35476621,30.0
35476632,25.0
35476633,25.0
35476634,30.0
35476636,30.0
35476638,30.0
35476641,30.0
35476642,30.0
35476644,30.0
35476647,30.0
35476651,30.0
35476660,30.0
35476665,30.0
35476668,30.0
35476674,30.0
35476681,30.0
35476682,30.0
35476684,30.0
35476686,30.0
35476688,30.0
35476689,30.0
35476695,30.0
35476697,30.0
35476698,30.0
35476701,30.0
35476702,30.0
35476704,30.0
35476709,30.0
35476712,30.0
35476716,30.0
35476718,30.0
35476723,30.0
35476729,25.0
35476734,30.0
35476735,30.0
35476742,30.0
35476743,30.0
35476744,30.0
35476763,30.0
35476765,30.0
35476768,30.0
35476770,30.0
35476771,30.0
35476774,30.0
35476776,30.0
35476781,30.0
35476785,30.0
35476793,30.0
35476801,30.0
35476804,30.0
35476808,30.0
35476811,30.0
35476815,30.0
35476816,30.0
35476821,30.0
35476827,30.0
35476830,25.0
35476853,25.0
35476855,30.0
35476859,30.0
35476860,30.0
35476862,30.0
35476863,30.0
35476865,30.0
35476875,30.0
35476877,30.0
35476878,30.0
35476881,30.0
35476883,30.0
35476885,30.0
35476900,30.0
35476906,25.0
35476910,25.0
35476911,30.0
35476912,30.0
35476921,30.0
35476923,30.0
35476925,30.0
35476927,30.0
35476931,30.0
35476937,30.0
35476941,30.0
35476943,30.0
35476944,30.0
35476945,30.0
35476948,30.0
35476949,30.0
35476953,30.0
35476956,30.0
35476959,30.0
35476960,30.0
35476966,30.0
35476972,30.0
35476974,30.0
35476978,30.0
35476981,30.0
35476983,30.0
35476984,30.0
35476987,30.0
35476988,30.0
35476994,30.0
35476995,30.0
35476999,30.0
35477011,30.0
35477020,30.0
35477036,30.0
35477041,30.0
35477044,25.0
35477080,25.0
35477082,30.0
35477083,30.0
35477095,30.0
35477101,30.0
35477107,30.0
35477108,30.0
35477109,30.0
35477112,30.0
35477114,30.0
35477115,30.0
35477125,30.0
35477126,30.0
35477127,30.0
35477129,30.0
35477130,30.0
35477134,30.0
35477136,30.0
35477139,30.0
35477150,30.0
35477159,30.0
35477163,30.0
35477164,30.0
35477168,30.0
35477170,30.0
35742477,30.0
35742478,30.0
35770410,24.0
35770411,24.0
35770412,30.0
35775939,30.0
35775943,24.0
35779830,25.0
35779833,30.0
35779846,30.0
35779854,30.0
35779857,30.0
35779858,30.0
35779864,30.0
35779865,30.0
35779869,30.0
35779873,40.0
35779875,30.0
35779882,30.0
35779885,30.0
35779888,30.0
35779889,30.0
35779890,30.0
35779891,30.0
35779892,30.0
35779893,30.0
35779895,30.0
35779899,30.0
35779900,30.0
35779902,30.0
35779903,30.0
35779904,30.0
35779924,30.0
35779930,30.0
35779943,30.0
35779946,30.0
35779947,30.0
35779952,30.0
35779967,30.0
35779968,30.0
35779969,30.0
35779970,30.0
35779971,30.0
35779974,30.0
35779977,30.0
35779979,30.0
35779980,30.0
35779982,30.0
35779996,30.0
35779998,30.0
35780000,30.0
35780001,30.0
35780006,30.0
35780009,30.0
35780011,30.0
35780014,30.0
35780015,30.0
35780020,30.0
35780049,30.0
35780060,30.0
35780066,30.0
35780069,30.0
35780071,30.0
35780072,30.0
35780073,30.0
35780074,30.0
35780075,30.0
35780076,30.0
35780077,30.0
35780079,30.0
35780080,30.0
35780081,30.0
35780087,25.0
35780088,30.0
35780090,30.0
35780091,30.0
35780092,30.0
35780093,30.0
35780097,30.0
35780098,30.0
35780122,30.0
35780124,30.0
35780126,30.0
35780128,30.0
35780134,30.0
35780137,30.0
35780145,30.0
35780146,30.0
35780150,30.0
35780153,30.0
35780159,30.0
35780160,30.0
35780163,30.0
35780166,30.0
35780167,30.0
35780169,30.0
35780170,30.0
35780171,30.0
35780172,30.0
35780173,30.0
35780176,30.0
35780180,30.0
35780182,30.0
35780184,30.0
35780187,30.0
35780194,30.0
35780213,30.0
35780214,30.0
35780220,30.0
35780233,30.0
35780234,30.0
35780235,30.0
35780238,30.0
35780243,30.0
35780244,30.0
35780245,30.0
35780259,30.0
35780261,30.0
35780265,30.0
35780266,30.0
35780267,30.0
35780269,30.0
35780270,30.0
35780271,30.0
35780272,30.0
35780274,30.0
35780275,30.0
35780281,30.0
35780282,30.0
35780284,30.0
35780286,30.0
35780288,30.0
35780291,30.0
35780294,30.0
35780302,30.0
35780304,30.0
35780305,30.0
35780307,30.0
35780308,30.0
35780311,30.0
35780316,25.0
35780318,30.0
35780328,30.0
35780336,30.0
35780337,30.0
35780339,30.0
35780341,30.0
35780343,30.0
35780359,30.0
35780362,30.0
35780366,30.0
35780370,30.0
35780377,30.0
35780378,30.0
35780380,30.0
35780387,30.0
35780391,30.0
35780393,20.0
35780394,20.0
35780396,30.0
35780397,30.0
35780398,30.0
35780399,30.0
35780426,30.0
35780438,50.0
35780446,30.0
35780447,30.0
35780448,30.0
35780449,30.0
35780451,40.0
35780455,30.0
35780458,30.0
35780460,30.0
35780462,30.0
35780465,30.0
35780472,30.0
35780473,30.0
35780475,30.0
35780476,30.0
35780478,30.0
35780480,30.0
35780484,30.0
35780487,30.0
35780494,30.0
35780495,40.0
35780501,30.0
35780502,30.0
35780530,30.0
35780531,30.0
35780535,30.0
35780545,30.0
35780548,30.0
35780549,30.0
35780552,30.0
35780556,30.0
35780602,30.0
35780603,30.0
35780604,30.0
35780606,30.0
35780608,30.0
35780611,30.0
35780616,30.0
35780634,30.0
35780656,30.0
35780664,30.0
35780666,30.0
35780669,30.0
35780755,30.0
35780760,30.0
35780764,30.0
35780767,30.0
35780769,30.0
35780772,30.0
35780782,30.0
35780790,30.0
35780813,30.0
35780816,30.0
35780818,30.0
35780825,30.0
35780835,50.0
35780843,30.0
35780853,30.0
35780856,30.0
35780858,30.0
35780861,30.0
35780863,30.0
35780865,30.0
35780866,30.0
35780868,30.0
35780871,30.0
35780872,30.0
35780874,30.0
35780875,30.0
35780877,30.0
35780878,30.0
35780882,30.0
35780884,30.0
35780885,30.0
35780893,30.0
35780898,25.0
35780900,30.0
35780902,30.0
35780904,30.0
35780905,30.0
35780910,30.0
35780915,30.0
35780917,30.0
35780918,30.0
35780920,30.0
35780921,30.0
35780922,30.0
35780926,30.0
35780927,30.0
35780932,30.0
35780935,30.0
35780936,30.0
35781057,30.0
35781059,30.0
35781061,30.0
35781066,30.0
35781068,30.0
35781070,30.0
35781077,30.0
35781078,30.0
35781079,30.0
35781089,30.0
35781090,30.0
35781091,30.0
35781093,30.0
35781095,30.0
35781096,30.0
35781097,30.0
35781098,30.0
35781099,30.0
35781145,30.0
35781158,30.0
35781160,30.0
35781161,30.0
35781162,30.0
35781163,30.0
35781166,30.0
35781168,30.0
35781195,30.0
35904287,25.0
35913612,30.0
35913613,20.0
35913615,30.0
35952093,24.0
35969434,50.0
35970815,45.0
35971274,50.0
35976989,25.0
35976990,50.0
35976995,50.0
35976996,50.0
35976998,50.0
35977370,50.0
35977533,50.0
35977535,30.0
35977810,50.0
36001341,30.0
36001343,50.0
36001534,50.0
36001537,30.0
36001748,50.0
36001753,45.0
36001754,45.0
36002849,50.0
36003879,50.0
36007432,50.0
36007612,50.0
36076936,30.0
36087106,30.0
36098099,45.0
36098100,45.0
36153581,50.0
36156852,30.0
36159188,30.0
36159336,25.0
36159431,30.0
36161548,20.0
36161549,20.0
36237372,30.0
36283207,30.0
36285601,30.0
36285602,30.0
36287762,30.0
36374685,45.0
36402200,40.0
36403853,50.0
36403868,50.0
36403869,40.0
36404058,40.0
36406449,50.0
36406450,50.0
36409414,30.0
36411176,30.0
36503822,30.0
37013142,30.0
37100211,45.0
37679959,50.0
37679974,50.0
37708123,30.0
37708330,25.0
37724027,20.0
37724028,20.0
37733272,30.0
37835414,30.0
37835461,30.0
37835531,30.0
37835687,30.0
37835791,45.0
37835794,40.0
37835814,45.0
37835833,30.0
37835837,30.0
37835871,45.0
37835910,30.0
37835960,45.0
37835978,20.0
37835992,30.0
37836036,45.0
37836105,30.0
37836152,30.0
37836155,30.0
37836169,30.0
37836172,30.0
37836173,30.0
37836177,30.0
37836329,30.0
37836351,30.0
37836365,30.0
37836414,30.0
37836416,30.0
37836450,30.0
37836456,30.0
37836460,25.0
37836518,45.0
37857444,30.0
37857449,30.0
37857458,30.0
37857472,30.0
37857473,30.0
37857474,30.0
37857475,30.0
37857482,30.0
37857651,25.0
37857653,25.0
37857674,25.0
37857677,30.0
37857684,30.0
37857695,30.0
37857702,30.0
37857706,30.0
37857714,30.0
37857716,30.0
37857718,30.0
37857730,30.0
37857735,30.0
37857748,30.0
37857751,30.0
37857766,30.0
37857769,30.0
37857773,30.0
37857774,30.0
37857790,30.0
37857791,30.0
37857854,30.0
37857856,30.0
37857858,30.0
37857860,30.0
37874368,45.0
37874470,30.0
37874515,30.0
37874526,30.0
37874536,30.0
37874564,30.0
37874789,30.0
37874799,30.0
37874842,30.0
37874853,30.0
37874893,30.0
37874958,30.0
37875031,30.0
37875042,30.0
37875044,30.0
37875052,30.0
37875056,30.0
37875058,30.0
37875068,30.0
37875069,30.0
37875079,30.0
37875080,30.0
37875081,30.0
37875086,30.0
37875087,30.0
37875088,30.0
37875092,30.0
37875095,30.0
37875114,30.0
37875128,30.0
37875129,30.0
37875132,30.0
37875134,30.0
37875140,30.0
37887788,30.0
37887968,40.0
37887989,30.0
37887993,30.0
37887995,30.0
37887998,30.0
37888001,30.0
37888002,30.0
37888014,25.0
37888089,30.0
37888112,30.0
37888124,30.0
37888128,30.0
37888130,30.0
37888137,30.0
37888139,30.0
37888142,30.0
37888207,30.0
37888211,30.0
37888212,30.0
37888225,30.0
37888241,30.0
37888243,30.0
37888250,45.0
37888254,30.0
37888257,30.0
37888262,30.0
37888265,30.0
37888275,30.0
37888277,30.0
37888280,30.0
37888300,30.0
37888337,30.0
37888357,30.0
37888369,30.0
37888417,30.0
37888418,30.0
37888420,30.0
37888425,30.0
37888426,30.0
37888453,30.0
38025181,24.0
38025299,30.0
38026926,20.0
38786859,40.0
38786860,30.0
38786861,20.0
38786865,30.0
38786868,40.0
38786869,30.0
38964016,50.0
38978985,30.0
38978995,30.0
39166218,20.0
39185278,30.0
39185311,50.0
39185521,30.0
39185523,30.0
39185929,30.0
39185932,30.0
39185943,30.0
39185944,30.0
39185950,30.0
39185983,30.0
39186084,30.0
39186089,30.0
39186092,30.0
39186093,30.0
39186096,30.0
39186174,30.0
39186243,30.0
39186251,30.0
39186256,30.0
39186261,30.0
39186634,30.0
39186673,25.0
39186676,30.0
39186679,30.0
39186684,30.0
39186706,30.0
39186708,30.0
39186709,30.0
39186733,30.0
39186821,45.0
39186870,30.0
39186871,25.0
39186872,25.0
39186877,30.0
39186898,30.0
39186906,30.0
39186979,30.0
39186993,30.0
39187066,30.0
39187067,30.0
39187072,30.0
39187983,20.0
39187994,25.0
39205339,30.0
39205342,30.0
39205344,30.0
39205345,30.0
39205347,30.0
39205349,30.0
39205350,30.0
39205352,30.0
39205353,30.0
39205355,30.0
39205356,30.0
39205357,30.0
39205358,30.0
39205359,30.0
39208077,30.0
39208090,30.0
39208096,30.0
39208098,30.0
39208099,30.0
39208308,30.0
39208318,25.0
39208340,30.0
39208347,30.0
39208371,30.0
39208458,30.0
39208460,30.0
39208463,30.0
39208470,30.0
39208476,24.0
39208494,40.0
39208500,30.0
39208501,25.0
39208504,30.0
39208505,30.0
39208507,30.0
39208512,30.0
39208544,30.0
39208556,10.0
39208604,30.0
39208606,30.0
39208609,30.0
39208612,30.0
39208617,30.0
39208626,30.0
39208659,30.0
39212734,45.0
39212740,24.0
39212744,24.0
39212745,24.0
39212748,30.0
39212934,25.0
39212937,20.0
39212939,20.0
39212941,20.0
39212942,20.0
39212943,24.0
39212944,24.0
39212946,24.0
39212947,24.0
39212953,20.0
39212954,24.0
39212957,20.0
39212958,20.0
39212959,24.0
39212960,24.0
39212961,20.0
39212963,20.0
39212965,25.0
39212967,30.0
39212968,30.0
39242959,20.0
39242960,25.0
39242963,25.0
39242964,30.0
39242965,30.0
39242966,30.0
39242967,20.0
39242968,30.0
39242969,30.0
39242970,25.0
39242971,30.0
39242973,30.0
39242974,30.0
39242975,30.0
39242977,20.0
39242978,20.0
39242980,30.0
39242983,20.0
39242984,20.0
39242986,30.0
39242989,30.0
39242991,30.0
39242998,30.0
39243002,20.0
39243004,30.0
39243005,30.0
39243007,25.0
39243008,30.0
39243009,30.0
39243010,30.0
39243011,30.0
39243015,25.0
39270175,20.0
39270176,20.0
39270177,20.0
39270180,20.0
39270181,20.0
39270192,30.0
39270193,30.0
39313309,30.0
39313471,30.0
39313473,30.0
39313474,30.0
39313616,30.0
39313617,24.0
39313618,30.0
39313619,40.0
39313620,30.0
39313621,30.0
39313623,30.0
39313624,40.0
39313625,30.0
39313686,30.0
39313687,30.0
39313688,30.0
39313689,30.0
39313690,30.0
39313691,30.0
39313692,30.0
39313751,30.0
39313752,30.0
39313753,30.0
39313754,30.0
39313818,20.0
39313819,24.0
39313820,30.0
39362349,30.0
39410114,24.0
39410116,24.0
39410119,24.0
39410120,24.0
39410124,24.0
39410125,24.0
39410127,24.0
39410128,24.0
39410129,24.0
39410130,24.0
39410131,24.0
39410134,32.0
39410139,24.0
39410141,24.0
39410144,24.0
39410148,24.0
39410149,24.0
39410151,24.0
39410179,24.0
39410191,30.0
39410192,30.0
39410193,30.0
39410194,30.0
39410201,24.0
39410203,24.0
39410204,24.0
39410205,24.0
39410207,36.0
39410208,36.0
39410210,24.0
39410212,24.0
39410213,24.0
39410214,24.0
39410215,24.0
39410217,24.0
39410218,24.0
39410219,24.0
39433075,24.0
39433076,24.0
39433077,24.0
39433078,32.0
39433081,24.0
39433082,24.0
39433084,24.0
39433085,24.0
39433086,24.0
39433087,24.0
39433088,24.0
39433089,24.0
39433090,24.0
39433091,24.0
39433092,24.0
39433093,24.0
39433094,24.0
39433095,24.0
39433097,24.0
39433099,24.0
39433100,24.0
39433110,24.0
39433111,24.0
39543104,45.0
39543106,24.0
39543107,24.0
39543108,24.0
39543109,24.0
39543110,24.0
39543133,30.0
39543134,30.0
39543136,30.0
39543140,30.0
39543141,30.0
39543142,45.0
39543143,30.0
39543144,30.0
39543145,30.0
39543146,30.0
39543147,30.0
39543148,30.0
39543150,30.0
39543151,30.0
39543152,30.0
39543153,30.0
39543154,30.0
39543155,30.0
39543156,30.0
39543157,30.0
39543158,30.0
39543159,30.0
39543160,30.0
39543161,30.0
39543162,30.0
39543163,30.0
39543164,30.0
39543165,30.0
39543167,30.0
39543168,30.0
39543169,30.0
39543171,30.0
39543172,30.0
39543173,30.0
39543174,30.0
39543175,30.0
39543176,30.0
39543177,30.0
39543178,30.0
39543180,30.0
39543181,30.0
39543182,30.0
39543183,30.0
39543184,30.0
39543185,30.0
39543186,30.0
39543187,30.0
39543190,40.0
39543191,30.0
39543192,30.0
39543193,30.0
39543194,30.0
39543197,24.0
39543198,24.0
39543200,24.0
39543202,30.0
39543204,30.0
39543205,30.0
39543206,30.0
39543208,30.0
39543214,30.0
39543680,30.0
39543681,30.0
39543682,30.0
39543684,30.0
39543685,30.0
39543686,30.0
39543687,30.0
39543688,30.0
39543689,30.0
39543690,30.0
39543691,30.0
39543692,30.0
39543694,30.0
39543697,30.0
39543698,30.0
39543699,30.0
39543700,30.0
39653631,30.0
39653632,30.0
39653633,30.0
39653634,30.0
39653635,30.0
39653636,30.0
39653637,30.0
39818413,20.0
39818415,20.0
39818423,30.0
39818424,30.0
39818425,30.0
39818426,30.0
39818427,25.0
39818438,30.0
39818440,30.0
39818486,30.0
40140602,30.0
40140604,30.0
40140605,30.0
40140611,30.0
40140616,30.0
40140617,30.0
40140624,30.0
40140625,30.0
40140628,30.0
40140629,30.0
40140631,30.0
40140639,30.0
40140642,30.0
40140646,30.0
40140647,30.0
40160417,30.0
40162503,25.0
40162504,30.0
40162505,30.0
40162507,30.0
40162509,30.0
40162514,30.0
40162515,30.0
40162517,30.0
40204344,30.0
40204824,30.0
40205280,30.0
40205281,40.0
40205366,30.0
40205380,45.0
40205388,25.0
40205389,25.0
40886393,45.0
40886399,36.0
40886400,40.0
40886402,50.0
40886403,25.0
40886405,25.0
40886406,20.0
40886409,30.0
40886411,30.0
40886412,30.0
40886413,30.0
40886418,24.0
40886419,30.0
40886421,45.0
40886423,30.0
40886427,30.0
40886430,30.0
40886432,45.0
40945884,30.0
40945887,30.0
40945888,45.0
40945894,40.0
40945898,30.0
40945904,40.0
40945905,45.0
40945906,40.0
40945908,30.0
40945916,30.0
40945925,30.0
41713227,30.0
42089399,30.0
42089400,30.0
42089405,30.0
42089408,30.0
42089424,30.0
42089425,30.0
42089427,30.0
42089428,30.0
42089429,30.0
42089431,30.0
42089432,30.0
42089433,40.0
42089435,30.0
42089436,30.0
42089437,30.0
42089439,30.0
42196938,30.0
42196942,30.0
42196943,40.0
42196945,30.0
42196947,30.0
42196950,30.0
42196952,40.0
42196953,30.0
42196955,30.0
42196958,30.0
42196967,50.0
42198077,30.0
42198078,30.0
42198079,30.0
42198105,30.0
42198106,30.0
42198113,30.0
42198115,30.0
42198117,30.0
42198130,30.0
42198131,30.0
42198133,30.0
42198136,30.0
42198137,30.0
42656150,50.0
42656152,50.0
42656154,50.0
42656157,50.0
42656169,50.0
42656188,50.0
42656191,50.0
42656192,50.0
42656193,50.0
42656201,50.0
42656202,30.0
42656206,30.0
42656207,50.0
42656208,50.0
42656209,30.0
42656211,30.0
42656215,50.0
42656216,30.0
42656217,30.0
42656218,30.0
42656235,30.0
42656236,30.0
42656237,30.0
42656238,30.0
42656239,45.0
42656240,30.0
42656241,30.0
42656244,30.0
42656247,10.0
42656248,10.0
42661922,30.0
42661924,30.0
42661933,30.0
42661939,30.0
42661941,30.0
42661944,30.0
42661946,30.0
42661948,30.0
42661971,30.0
42661973,30.0
42661974,30.0
42661984,30.0
42661987,30.0
42661989,30.0
42662001,45.0
42662004,30.0
42662029,30.0
42662037,20.0
42662039,30.0
42662042,30.0
42662044,30.0
42662049,30.0
42662052,30.0
42662062,30.0
42662064,30.0
42662065,40.0
42753383,30.0
42753384,30.0
42753385,30.0
42753386,30.0
42756533,30.0
42756537,30.0
42756540,40.0
42756541,30.0
42757085,30.0
42757086,30.0
42757087,30.0
42817476,30.0
42817481,30.0
42817488,30.0
42817498,30.0
42817517,30.0
42817524,30.0
42817599,30.0
42817628,30.0
42817633,30.0
42817638,30.0
42817641,30.0
42817652,40.0
42817655,30.0
42817656,25.0
42817670,30.0
42817675,30.0
42835266,30.0
42835268,30.0
42835269,30.0
42835270,45.0
42835271,30.0
42835272,30.0
42835273,30.0
42835274,30.0
42835275,30.0
42835276,30.0
42835277,30.0
42835278,30.0
42835279,30.0
42835280,30.0
42835281,30.0
42835282,30.0
42835284,30.0
42835286,30.0
42835287,30.0
42835288,30.0
42835289,30.0
42835290,30.0
42835292,30.0
42835293,30.0
42835294,30.0
42835296,30.0
42835297,30.0
42835298,30.0
42835299,30.0
42835300,30.0
42835301,30.0
42835302,30.0
42835303,30.0
42835304,30.0
42835305,30.0
42835307,30.0
42835308,30.0
42835310,30.0
42835311,30.0
42835312,30.0
42835313,30.0
42835314,30.0
42835315,30.0
42835317,30.0
42835318,30.0
42835319,30.0
